order_id,order_line_id,customer_id,product_id,quantity,list_price,net_price,sales_amount,discount_amount,discount_pct,promo_id,recall_case_id,event_id,event_type,event_layer,order_date,baseline_qty,event_delta
ORD_CUST_C_20241216,OL_001584,CUST_C,P3,4,420.0,406.88,1627.52,52.48,0.02,,,,,0,2024-12-16,4.320944582515903,0.0
ORD_CUST_C_20241216,OL_001585,CUST_C,P4,3,210.0,205.42,616.26,13.74,0.02,,,,,0,2024-12-16,2.883791112909257,0.0
ORD_CUST_C_20241216,OL_001586,CUST_C,P9,3,195.0,187.55,562.6500000000001,22.35,0.02,,,,,0,2024-12-16,3.354114306465139,0.0
ORD_CUST_D_20241216,OL_001587,CUST_D,P13,1,890.0,879.66,879.66,10.34,0.02,,,,,0,2024-12-16,0.651348335767614,0.0
ORD_CUST_D_20241216,OL_001588,CUST_D,P14,1,610.0,611.16,611.16,-1.16,0.02,,,,,0,2024-12-16,0.5361142418170272,0.0
ORD_CUST_D_20241216,OL_001589,CUST_D,P2,2,165.0,160.44,320.88,9.12,0.02,,,,,0,2024-12-16,1.5003045980945358,0.0
ORD_CUST_D_20241216,OL_001590,CUST_D,P3,1,420.0,418.33,418.33,1.67,0.02,,,,,0,2024-12-16,0.9967928307577503,0.0
ORD_CUST_D_20241216,OL_001591,CUST_D,P7,1,640.0,620.71,620.71,19.29,0.02,,,,,0,2024-12-16,1.4211305423165141,0.0
ORD_CUST_E_20241216,OL_001592,CUST_E,P1,4,180.0,180.95,723.8,-3.8,0.02,,,,,0,2024-12-16,3.5823107991384644,0.0
ORD_CUST_E_20241216,OL_001593,CUST_E,P10,1,350.0,341.66,341.66,8.34,0.02,,,,,0,2024-12-16,1.1074887519373644,0.0
ORD_CUST_E_20241216,OL_001594,CUST_E,P14,2,610.0,594.24,1188.48,31.52,0.02,,,,,0,2024-12-16,1.8499166082526148,0.0
ORD_CUST_E_20241216,OL_001595,CUST_E,P4,3,210.0,205.45,616.3499999999999,13.65,0.02,,,,,0,2024-12-16,3.1833845127280562,0.0
ORD_CUST_E_20241216,OL_001596,CUST_E,P8,2,530.0,533.08,1066.16,-6.16,0.02,,,,,0,2024-12-16,2.460678782524231,0.0
ORD_CUST_A_20241223,OL_001597,CUST_A,P1,11,180.0,179.69,1976.59,3.41,0.02,,,,,0,2024-12-23,10.718799262635345,0.0
ORD_CUST_A_20241223,OL_001598,CUST_A,P10,2,350.0,349.28,698.56,1.44,0.02,,,,,0,2024-12-23,1.9962009828060376,0.0
ORD_CUST_A_20241223,OL_001599,CUST_A,P11,5,410.0,403.79,2018.95,31.05,0.02,,,,,0,2024-12-23,5.434750922779761,0.0
ORD_CUST_A_20241223,OL_001600,CUST_A,P12,6,260.0,248.32,1489.92,70.08,0.02,,,,,0,2024-12-23,6.333152467965139,0.0
ORD_CUST_A_20241223,OL_001601,CUST_A,P13,2,890.0,889.0,1778.0,2.0,0.02,,,,,0,2024-12-23,2.0220491650783834,0.0
ORD_CUST_A_20241223,OL_001602,CUST_A,P14,4,610.0,592.15,2368.6,71.4,0.02,,,,,0,2024-12-23,3.6681855080596546,0.0
ORD_CUST_A_20241223,OL_001603,CUST_A,P2,9,165.0,159.43,1434.8700000000001,50.13,0.02,,,,,0,2024-12-23,9.290561300539423,0.0
ORD_CUST_A_20241223,OL_001604,CUST_A,P3,7,420.0,414.97,2904.79,35.21,0.02,,,,,0,2024-12-23,6.930736923120261,0.0
ORD_CUST_A_20241223,OL_001605,CUST_A,P4,6,210.0,207.69,1246.1399999999999,13.86,0.02,,,,,0,2024-12-23,5.667414868564684,0.0
ORD_CUST_A_20241223,OL_001606,CUST_A,P5,4,980.0,957.33,3829.32,90.68,0.02,,,,,0,2024-12-23,3.5486552537638376,0.0
ORD_CUST_A_20241223,OL_001607,CUST_A,P6,2,760.0,746.2,1492.4,27.6,0.02,,,,,0,2024-12-23,2.0585579020409868,0.0
ORD_CUST_A_20241223,OL_001608,CUST_A,P7,1,640.0,637.07,637.07,2.93,0.02,,,,,0,2024-12-23,1.4196914856224867,0.0
ORD_CUST_A_20241223,OL_001609,CUST_A,P8,6,530.0,514.57,3087.42,92.58,0.02,,,,,0,2024-12-23,5.659244274810019,0.0
ORD_CUST_A_20241223,OL_001610,CUST_A,P9,5,195.0,190.28,951.4,23.6,0.02,,,,,0,2024-12-23,4.905782467833882,0.0
ORD_CUST_C_20241223,OL_001611,CUST_C,P10,2,350.0,343.07,686.14,13.86,0.02,,,,,0,2024-12-23,1.7104566627312332,0.0
ORD_CUST_C_20241223,OL_001612,CUST_C,P14,2,610.0,588.38,1176.76,43.24,0.02,,,,,0,2024-12-23,1.5658713234827264,0.0
ORD_CUST_C_20241223,OL_001613,CUST_C,P2,3,165.0,161.5,484.5,10.5,0.02,,,,,0,2024-12-23,3.0554671173340173,0.0
ORD_CUST_C_20241223,OL_001614,CUST_C,P3,4,420.0,408.4,1633.6,46.4,0.02,,,,,0,2024-12-23,3.880503052909288,0.0
ORD_CUST_C_20241223,OL_001615,CUST_C,P4,3,210.0,200.43,601.29,28.71,0.02,,,,,0,2024-12-23,3.0631465281918735,0.0
ORD_CUST_C_20241223,OL_001616,CUST_C,P9,3,195.0,195.86,587.58,-2.58,0.02,,,,,0,2024-12-23,3.1915854207848406,0.0
ORD_CUST_D_20241223,OL_001617,CUST_D,P13,1,890.0,857.97,857.97,32.03,0.02,,,,,0,2024-12-23,0.7053496995502802,0.0
ORD_CUST_D_20241223,OL_001618,CUST_D,P14,1,610.0,607.83,607.83,2.17,0.02,,,,,0,2024-12-23,0.5872414752608763,0.0
ORD_CUST_D_20241223,OL_001619,CUST_D,P2,1,165.0,164.67,164.67,0.33,0.02,,,,,0,2024-12-23,1.4460286913256115,0.0
ORD_CUST_D_20241223,OL_001620,CUST_D,P3,1,420.0,417.57,417.57,2.43,0.02,,,,,0,2024-12-23,1.1076234930338664,0.0
ORD_CUST_D_20241223,OL_001621,CUST_D,P7,1,640.0,627.45,627.45,12.55,0.02,,,,,0,2024-12-23,1.3327839990097465,0.0
ORD_CUST_A_20241230,OL_001622,CUST_A,P1,11,180.0,176.82,1945.02,34.98,0.02,,,,,0,2024-12-30,10.632046755476722,0.0
ORD_CUST_A_20241230,OL_001623,CUST_A,P10,2,350.0,338.45,676.9,23.1,0.02,,,,,0,2024-12-30,1.9216350530714834,0.0
ORD_CUST_A_20241230,OL_001624,CUST_A,P11,5,410.0,397.21,1986.05,63.95,0.02,,,EVT_8001,new_normal_shift,8,2024-12-30,5.210101996772737,-0.0019383656461742066
ORD_CUST_A_20241230,OL_001625,CUST_A,P12,6,260.0,254.16,1524.96,35.04,0.02,,,EVT_8002,new_normal_shift,8,2024-12-30,6.112193958331062,-0.0017566372778880022
ORD_CUST_A_20241230,OL_001626,CUST_A,P13,2,890.0,860.03,1720.06,59.94,0.02,,,EVT_8003,new_normal_shift,8,2024-12-30,1.800910776913578,0.001082484885527313
ORD_CUST_A_20241230,OL_001627,CUST_A,P14,4,610.0,614.6,2458.4,-18.4,0.02,,,,,0,2024-12-30,3.5472528455312196,0.0
ORD_CUST_A_20241230,OL_001628,CUST_A,P2,9,165.0,163.33,1469.97,15.03,0.02,,,,,0,2024-12-30,9.250012467677221,0.0
ORD_CUST_A_20241230,OL_001629,CUST_A,P3,7,420.0,409.38,2865.66,74.34,0.02,,,,,0,2024-12-30,6.813685743298379,0.0
ORD_CUST_A_20241230,OL_001630,CUST_A,P4,5,210.0,206.16,1030.8,19.2,0.02,,,,,0,2024-12-30,5.47818839380184,0.0
ORD_CUST_A_20241230,OL_001631,CUST_A,P5,3,980.0,987.86,2963.58,-23.58,0.02,,,,,0,2024-12-30,3.3129732203825863,0.0
ORD_CUST_A_20241230,OL_001632,CUST_A,P6,2,760.0,762.95,1525.9,-5.9,0.02,,,,,0,2024-12-30,2.0540702353615528,0.0
ORD_CUST_A_20241230,OL_001633,CUST_A,P7,1,640.0,617.98,617.98,22.02,0.02,,,,,0,2024-12-30,1.388868151387699,0.0
ORD_CUST_A_20241230,OL_001634,CUST_A,P8,6,530.0,515.58,3093.4800000000005,86.52,0.02,,,,,0,2024-12-30,5.6090740302429705,0.0
ORD_CUST_A_20241230,OL_001635,CUST_A,P9,5,195.0,191.63,958.15,16.85,0.02,,,,,0,2024-12-30,5.256809681163418,0.0
ORD_CUST_B_20241230,OL_001636,CUST_B,P1,10,180.0,175.54,1755.3999999999999,44.6,0.02,,,,,0,2024-12-30,9.912431255175353,0.0
ORD_CUST_B_20241230,OL_001637,CUST_B,P11,5,410.0,389.36,1946.8000000000002,103.2,0.02,,,EVT_8001,new_normal_shift,8,2024-12-30,4.906936367454992,-0.010978504329021446
ORD_CUST_B_20241230,OL_001638,CUST_B,P12,6,260.0,255.16,1530.96,29.04,0.02,,,EVT_8002,new_normal_shift,8,2024-12-30,6.02720000682431,-0.010976279159033708
ORD_CUST_B_20241230,OL_001639,CUST_B,P13,1,890.0,893.39,893.39,-3.39,0.02,,,EVT_8003,new_normal_shift,8,2024-12-30,1.483244802809811,0.005637402880038975
ORD_CUST_B_20241230,OL_001640,CUST_B,P14,2,610.0,598.42,1196.84,23.16,0.02,,,,,0,2024-12-30,2.1799966278919096,0.0
ORD_CUST_B_20241230,OL_001641,CUST_B,P2,9,165.0,160.62,1445.58,39.42,0.02,,,,,0,2024-12-30,8.713135615957894,0.0
ORD_CUST_B_20241230,OL_001642,CUST_B,P3,6,420.0,411.91,2471.46,48.54,0.02,,,,,0,2024-12-30,6.225500463054681,0.0
ORD_CUST_B_20241230,OL_001643,CUST_B,P4,4,210.0,206.12,824.48,15.52,0.02,,,,,0,2024-12-30,4.33622727921156,0.0
ORD_CUST_B_20241230,OL_001644,CUST_B,P5,3,980.0,935.16,2805.48,134.52,0.02,,,,,0,2024-12-30,2.7015972992903183,0.0
ORD_CUST_B_20241230,OL_001645,CUST_B,P6,2,760.0,760.3,1520.6,-0.6,0.02,,,,,0,2024-12-30,1.8221325926530059,0.0
ORD_CUST_B_20241230,OL_001646,CUST_B,P8,5,530.0,519.83,2599.15,50.85,0.02,,,,,0,2024-12-30,4.729635452036455,0.0
ORD_CUST_B_20241230,OL_001647,CUST_B,P9,4,195.0,196.29,785.16,-5.16,0.02,,,,,0,2024-12-30,4.4122262675459805,0.0
ORD_CUST_C_20241230,OL_001648,CUST_C,P10,2,350.0,344.43,688.86,11.14,0.02,,,,,0,2024-12-30,1.693983147881645,0.0
ORD_CUST_C_20241230,OL_001649,CUST_C,P14,2,610.0,603.23,1206.46,13.54,0.02,,,,,0,2024-12-30,1.64224042097656,0.0
ORD_CUST_C_20241230,OL_001650,CUST_C,P2,3,165.0,158.51,475.53,19.47,0.02,,,,,0,2024-12-30,3.1791388872781834,0.0
ORD_CUST_C_20241230,OL_001651,CUST_C,P3,4,420.0,403.76,1615.04,64.96,0.02,,,,,0,2024-12-30,3.6167789422892715,0.0
ORD_CUST_C_20241230,OL_001652,CUST_C,P4,3,210.0,206.78,620.34,9.66,0.02,,,,,0,2024-12-30,2.8537651648802127,0.0
ORD_CUST_C_20241230,OL_001653,CUST_C,P9,3,195.0,192.86,578.58,6.42,0.02,,,,,0,2024-12-30,3.381304120655226,0.0
ORD_CUST_D_20241230,OL_001654,CUST_D,P13,1,890.0,863.54,863.54,26.46,0.02,,,EVT_8003,new_normal_shift,8,2024-12-30,0.6874954969566431,0.00046422949907631167
ORD_CUST_D_20241230,OL_001655,CUST_D,P14,1,610.0,597.98,597.98,12.02,0.02,,,,,0,2024-12-30,0.570479401217554,0.0
ORD_CUST_D_20241230,OL_001656,CUST_D,P2,1,165.0,164.34,164.34,0.66,0.02,,,,,0,2024-12-30,1.4756637933775365,0.0
ORD_CUST_D_20241230,OL_001657,CUST_D,P3,1,420.0,411.26,411.26,8.74,0.02,,,,,0,2024-12-30,1.033419049368111,0.0
ORD_CUST_D_20241230,OL_001658,CUST_D,P7,1,640.0,623.95,623.95,16.05,0.02,,,,,0,2024-12-30,1.289724504458281,0.0
ORD_CUST_A_20250106,OL_001659,CUST_A,P1,11,180.0,172.43,1896.73,83.27,0.02,,,,,0,2025-01-06,10.774940663220725,0.0
ORD_CUST_A_20250106,OL_001660,CUST_A,P10,2,350.0,353.29,706.58,-6.58,0.02,,,,,0,2025-01-06,1.922623986876853,0.0
ORD_CUST_A_20250106,OL_001661,CUST_A,P11,5,410.0,402.53,2012.6499999999999,37.35,0.02,,,EVT_8001,new_normal_shift,8,2025-01-06,5.334901645891753,-0.022413372048668407
ORD_CUST_A_20250106,OL_001662,CUST_A,P12,6,260.0,256.56,1539.3600000000001,20.64,0.02,,,EVT_8002,new_normal_shift,8,2025-01-06,6.150268763504633,-0.02103938829837064
ORD_CUST_A_20250106,OL_001663,CUST_A,P13,2,890.0,862.01,1724.02,55.98,0.02,,,EVT_8003,new_normal_shift,8,2025-01-06,1.973132316834852,0.014263220489809417
ORD_CUST_A_20250106,OL_001664,CUST_A,P14,4,610.0,591.2,2364.8,75.2,0.02,,,,,0,2025-01-06,3.5205872208719398,0.0
ORD_CUST_A_20250106,OL_001665,CUST_A,P2,9,165.0,159.15,1432.3500000000001,52.65,0.02,,,,,0,2025-01-06,8.816650127920308,0.0
ORD_CUST_A_20250106,OL_001666,CUST_A,P3,8,420.0,415.76,3326.08,33.92,0.02,,,,,0,2025-01-06,7.5109592353989125,0.0
ORD_CUST_A_20250106,OL_001667,CUST_A,P4,6,210.0,204.28,1225.68,34.32,0.02,,,,,0,2025-01-06,5.6397105480639835,0.0
ORD_CUST_A_20250106,OL_001668,CUST_A,P5,4,980.0,977.92,3911.68,8.32,0.02,,,,,0,2025-01-06,3.51415922861651,0.0
ORD_CUST_A_20250106,OL_001669,CUST_A,P6,2,760.0,751.11,1502.22,17.78,0.02,,,,,0,2025-01-06,2.213994998755479,0.0
ORD_CUST_A_20250106,OL_001670,CUST_A,P7,1,640.0,646.02,646.02,-6.02,0.02,,,,,0,2025-01-06,1.4251058421878546,0.0
ORD_CUST_A_20250106,OL_001671,CUST_A,P8,5,530.0,530.43,2652.1499999999996,-2.15,0.02,,,EVT_7001,hidden_drop,7,2025-01-06,5.280653292745474,-0.007844277283898776
ORD_CUST_A_20250106,OL_001672,CUST_A,P9,5,195.0,189.31,946.55,28.45,0.02,,,,,0,2025-01-06,4.981218318606318,0.0
ORD_CUST_C_20250106,OL_001673,CUST_C,P10,2,350.0,352.49,704.98,-4.98,0.02,,,,,0,2025-01-06,1.6760327240570758,0.0
ORD_CUST_C_20250106,OL_001674,CUST_C,P14,2,610.0,606.07,1212.14,7.86,0.02,,,,,0,2025-01-06,1.5420940940149317,0.0
ORD_CUST_C_20250106,OL_001675,CUST_C,P2,3,165.0,163.16,489.48,5.52,0.02,,,,,0,2025-01-06,2.983199646946686,0.0
ORD_CUST_C_20250106,OL_001676,CUST_C,P3,4,420.0,419.43,1677.72,2.28,0.02,,,,,0,2025-01-06,3.7630973787390394,0.0
ORD_CUST_C_20250106,OL_001677,CUST_C,P4,3,210.0,209.38,628.14,1.86,0.02,,,,,0,2025-01-06,3.1121105824377278,0.0
ORD_CUST_C_20250106,OL_001678,CUST_C,P9,3,195.0,187.97,563.91,21.09,0.02,,,,,0,2025-01-06,3.4041249539258454,0.0
ORD_CUST_D_20250106,OL_001679,CUST_D,P13,1,890.0,889.64,889.64,0.36,0.02,,,EVT_8003,new_normal_shift,8,2025-01-06,0.7533492034593757,0.00548334930552677
ORD_CUST_D_20250106,OL_001680,CUST_D,P14,1,610.0,583.99,583.99,26.01,0.02,,,,,0,2025-01-06,0.5420662330778636,0.0
ORD_CUST_D_20250106,OL_001681,CUST_D,P2,2,165.0,162.53,325.06,4.94,0.02,,,,,0,2025-01-06,1.5051807010263825,0.0
ORD_CUST_D_20250106,OL_001682,CUST_D,P3,1,420.0,403.56,403.56,16.44,0.02,,,,,0,2025-01-06,1.0197717133534798,0.0
ORD_CUST_D_20250106,OL_001683,CUST_D,P7,1,640.0,632.22,632.22,7.78,0.02,,,,,0,2025-01-06,1.3637752553302793,0.0
ORD_CUST_A_20250113,OL_001684,CUST_A,P1,11,180.0,175.74,1933.14,46.86,0.02,,,,,0,2025-01-13,10.942203809793543,0.0
ORD_CUST_A_20250113,OL_001685,CUST_A,P10,2,350.0,342.79,685.58,14.42,0.02,,,,,0,2025-01-13,2.056460345826063,0.0
ORD_CUST_A_20250113,OL_001686,CUST_A,P11,5,410.0,401.79,2008.95,41.05,0.02,,,EVT_8001,new_normal_shift,8,2025-01-13,5.066137954361893,-0.04277610571642894
ORD_CUST_A_20250113,OL_001687,CUST_A,P12,6,260.0,257.73,1546.38,13.62,0.02,,,EVT_8002,new_normal_shift,8,2025-01-13,6.166569343807384,-0.04247696138325316
ORD_CUST_A_20250113,OL_001688,CUST_A,P13,2,890.0,869.91,1739.82,40.18,0.02,,,EVT_8003,new_normal_shift,8,2025-01-13,1.8614867516403817,0.02701509145716767
ORD_CUST_A_20250113,OL_001689,CUST_A,P14,4,610.0,615.07,2460.28,-20.28,0.02,,,,,0,2025-01-13,3.542670258291406,0.0
ORD_CUST_A_20250113,OL_001690,CUST_A,P2,9,165.0,162.03,1458.27,26.73,0.02,,,,,0,2025-01-13,9.133933750062637,0.0
ORD_CUST_A_20250113,OL_001691,CUST_A,P3,7,420.0,407.45,2852.15,87.85,0.02,,,,,0,2025-01-13,7.092525609139793,0.0
ORD_CUST_A_20250113,OL_001692,CUST_A,P4,5,210.0,205.56,1027.8,22.2,0.02,,,,,0,2025-01-13,5.256865139352273,0.0
ORD_CUST_A_20250113,OL_001693,CUST_A,P5,4,980.0,972.12,3888.48,31.52,0.02,,,,,0,2025-01-13,3.5661566705716883,0.0
ORD_CUST_A_20250113,OL_001694,CUST_A,P6,2,760.0,759.24,1518.48,1.52,0.02,,,,,0,2025-01-13,2.149553259900652,0.0
ORD_CUST_A_20250113,OL_001695,CUST_A,P7,1,640.0,633.33,633.33,6.67,0.02,,,,,0,2025-01-13,1.3499710908650755,0.0
ORD_CUST_A_20250113,OL_001696,CUST_A,P8,6,530.0,522.32,3133.92,46.08,0.02,,,EVT_7001,hidden_drop,7,2025-01-13,5.766515319354539,-0.03966557600463901
ORD_CUST_A_20250113,OL_001697,CUST_A,P9,5,195.0,190.59,952.95,22.05,0.02,,,,,0,2025-01-13,5.283127438307108,0.0
ORD_CUST_B_20250113,OL_001698,CUST_B,P1,10,180.0,176.45,1764.5,35.5,0.02,,,,,0,2025-01-13,9.646673884715975,0.0
ORD_CUST_B_20250113,OL_001699,CUST_B,P11,5,410.0,406.74,2033.7,16.3,0.02,,,EVT_8001,new_normal_shift,8,2025-01-13,5.035673695501654,-0.052901885984562316
ORD_CUST_B_20250113,OL_001700,CUST_B,P12,6,260.0,256.99,1541.94,18.06,0.02,,,EVT_8002,new_normal_shift,8,2025-01-13,6.091477637125779,-0.052276916902620964
ORD_CUST_B_20250113,OL_001701,CUST_B,P13,2,890.0,878.02,1756.04,23.96,0.02,,,EVT_8003,new_normal_shift,8,2025-01-13,1.5155143924458465,0.027609196731456603
ORD_CUST_B_20250113,OL_001702,CUST_B,P14,2,610.0,590.04,1180.08,39.92,0.02,,,,,0,2025-01-13,2.213492544452992,0.0
ORD_CUST_B_20250113,OL_001703,CUST_B,P2,9,165.0,163.0,1467.0,18.0,0.02,,,,,0,2025-01-13,8.840731748541389,0.0
ORD_CUST_B_20250113,OL_001704,CUST_B,P3,6,420.0,408.71,2452.2599999999998,67.74,0.02,,,,,0,2025-01-13,6.024220871757482,0.0
ORD_CUST_B_20250113,OL_001705,CUST_B,P4,4,210.0,201.7,806.8,33.2,0.02,,,,,0,2025-01-13,4.415128782828418,0.0
ORD_CUST_B_20250113,OL_001706,CUST_B,P5,3,980.0,935.52,2806.56,133.44,0.02,,,,,0,2025-01-13,2.6673723210493403,0.0
ORD_CUST_B_20250113,OL_001707,CUST_B,P6,2,760.0,752.89,1505.78,14.22,0.02,,,,,0,2025-01-13,1.8447792438466053,0.0
ORD_CUST_B_20250113,OL_001708,CUST_B,P8,5,530.0,519.75,2598.75,51.25,0.02,,,,,0,2025-01-13,4.577751150473426,0.0
ORD_CUST_B_20250113,OL_001709,CUST_B,P9,5,195.0,191.24,956.2,18.8,0.02,,,,,0,2025-01-13,4.5499266972718635,0.0
ORD_CUST_C_20250113,OL_001710,CUST_C,P10,2,350.0,349.27,698.54,1.46,0.02,,,,,0,2025-01-13,1.5864711302917547,0.0
ORD_CUST_C_20250113,OL_001711,CUST_C,P14,1,610.0,594.2,594.2,15.8,0.02,,,,,0,2025-01-13,1.4554861281000049,0.0
ORD_CUST_C_20250113,OL_001712,CUST_C,P2,3,165.0,158.46,475.38,19.62,0.02,,,,,0,2025-01-13,2.9776198827329363,0.0
ORD_CUST_C_20250113,OL_001713,CUST_C,P3,4,420.0,407.88,1631.52,48.48,0.02,,,,,0,2025-01-13,3.742047273835798,0.0
ORD_CUST_C_20250113,OL_001714,CUST_C,P4,3,210.0,204.33,612.99,17.01,0.02,,,,,0,2025-01-13,2.8376932414161775,0.0
ORD_CUST_C_20250113,OL_001715,CUST_C,P9,3,195.0,192.07,576.21,8.79,0.02,,,,,0,2025-01-13,3.1541041314588463,0.0
ORD_CUST_D_20250113,OL_001716,CUST_D,P13,1,890.0,881.37,881.37,8.63,0.02,,,EVT_8003,new_normal_shift,8,2025-01-13,0.6766629377538731,0.009787842847755914
ORD_CUST_D_20250113,OL_001717,CUST_D,P14,1,610.0,598.92,598.92,11.08,0.02,,,,,0,2025-01-13,0.5575887870047191,0.0
ORD_CUST_D_20250113,OL_001718,CUST_D,P2,1,165.0,162.37,162.37,2.63,0.02,,,,,0,2025-01-13,1.4478146358046442,0.0
ORD_CUST_D_20250113,OL_001719,CUST_D,P3,1,420.0,411.9,411.9,8.1,0.02,,,,,0,2025-01-13,0.9737837812652949,0.0
ORD_CUST_D_20250113,OL_001720,CUST_D,P7,1,640.0,621.75,621.75,18.25,0.02,,,,,0,2025-01-13,1.4021337682407506,0.0
ORD_CUST_E_20250113,OL_001721,CUST_E,P1,3,180.0,176.05,528.1500000000001,11.85,0.02,,,,,0,2025-01-13,3.4133175311433965,0.0
ORD_CUST_E_20250113,OL_001722,CUST_E,P10,1,350.0,353.29,353.29,-3.29,0.02,,,,,0,2025-01-13,1.11577510005936,0.0
ORD_CUST_E_20250113,OL_001723,CUST_E,P14,2,610.0,608.59,1217.18,2.82,0.02,,,,,0,2025-01-13,1.8519276389392556,0.0
ORD_CUST_E_20250113,OL_001724,CUST_E,P4,3,210.0,201.7,605.0999999999999,24.9,0.02,,,,,0,2025-01-13,3.1488638077679383,0.0
ORD_CUST_E_20250113,OL_001725,CUST_E,P8,2,530.0,503.15,1006.3,53.7,0.02,,,,,0,2025-01-13,2.3764082834608242,0.0
ORD_CUST_A_20250120,OL_001726,CUST_A,P1,11,180.0,178.91,1968.01,11.99,0.02,,,,,0,2025-01-20,10.59256732203887,0.0
ORD_CUST_A_20250120,OL_001727,CUST_A,P10,2,350.0,336.67,673.34,26.66,0.02,,,,,0,2025-01-20,1.980532401116914,0.0
ORD_CUST_A_20250120,OL_001728,CUST_A,P11,5,410.0,412.49,2062.45,-12.45,0.02,,,EVT_8001,new_normal_shift,8,2025-01-20,5.1982531836109835,-0.06585204688811538
ORD_CUST_A_20250120,OL_001729,CUST_A,P12,6,260.0,252.45,1514.6999999999998,45.3,0.02,,,EVT_8002,new_normal_shift,8,2025-01-20,6.352441743479306,-0.0658840791108576
ORD_CUST_A_20250120,OL_001730,CUST_A,P13,2,890.0,877.13,1754.26,25.74,0.02,,,EVT_8003,new_normal_shift,8,2025-01-20,1.8559898548494365,0.040598361532610185
ORD_CUST_A_20250120,OL_001731,CUST_A,P14,3,610.0,591.66,1774.98,55.02,0.02,,,,,0,2025-01-20,3.414493023914976,0.0
ORD_CUST_A_20250120,OL_001732,CUST_A,P2,9,165.0,162.77,1464.93,20.07,0.02,,,,,0,2025-01-20,9.036298168473198,0.0
ORD_CUST_A_20250120,OL_001733,CUST_A,P3,7,420.0,403.23,2822.61,117.39,0.02,,,,,0,2025-01-20,7.083276054518132,0.0
ORD_CUST_A_20250120,OL_001734,CUST_A,P4,5,210.0,206.87,1034.35,15.65,0.02,,,,,0,2025-01-20,5.011208835499979,0.0
ORD_CUST_A_20250120,OL_001735,CUST_A,P5,3,980.0,941.1,2823.3,116.7,0.02,,,,,0,2025-01-20,3.328425201373541,0.0
ORD_CUST_A_20250120,OL_001736,CUST_A,P6,2,760.0,738.54,1477.08,42.92,0.02,,,,,0,2025-01-20,2.102333458044629,0.0
ORD_CUST_A_20250120,OL_001737,CUST_A,P7,1,640.0,623.04,623.04,16.96,0.02,,,,,0,2025-01-20,1.4063995131973823,0.0
ORD_CUST_A_20250120,OL_001738,CUST_A,P8,6,530.0,504.53,3027.18,152.82,0.02,,,EVT_7001,hidden_drop,7,2025-01-20,5.8060807652489625,-0.07110797060651385
ORD_CUST_A_20250120,OL_001739,CUST_A,P9,5,195.0,184.83,924.1500000000001,50.85,0.02,,,,,0,2025-01-20,5.232148111392088,0.0
ORD_CUST_C_20250120,OL_001740,CUST_C,P10,2,350.0,333.63,667.26,32.74,0.02,,,,,0,2025-01-20,1.7037914998991015,0.0
ORD_CUST_C_20250120,OL_001741,CUST_C,P14,2,610.0,615.73,1231.46,-11.46,0.02,,,,,0,2025-01-20,1.5647295632636586,0.0
ORD_CUST_C_20250120,OL_001742,CUST_C,P2,3,165.0,163.25,489.75,5.25,0.02,,,,,0,2025-01-20,3.106797001085119,0.0
ORD_CUST_C_20250120,OL_001743,CUST_C,P3,4,420.0,403.27,1613.08,66.92,0.02,,,,,0,2025-01-20,3.8733005094512185,0.0
ORD_CUST_C_20250120,OL_001744,CUST_C,P4,3,210.0,210.09,630.27,-0.27,0.02,,,,,0,2025-01-20,3.244135635706736,0.0
ORD_CUST_C_20250120,OL_001745,CUST_C,P9,3,195.0,183.46,550.38,34.62,0.02,,,,,0,2025-01-20,2.8885818916586126,0.0
ORD_CUST_D_20250120,OL_001746,CUST_D,P13,1,890.0,842.47,842.47,47.53,0.02,,,EVT_8003,new_normal_shift,8,2025-01-20,0.6914159578988166,0.015183396006207127
ORD_CUST_D_20250120,OL_001747,CUST_D,P14,1,610.0,599.01,599.01,10.99,0.02,,,,,0,2025-01-20,0.5459155298281736,0.0
ORD_CUST_D_20250120,OL_001748,CUST_D,P2,1,165.0,162.15,162.15,2.85,0.02,,,,,0,2025-01-20,1.4299199980488333,0.0
ORD_CUST_D_20250120,OL_001749,CUST_D,P3,1,420.0,414.55,414.55,5.45,0.02,,,,,0,2025-01-20,1.0033363064418037,0.0
ORD_CUST_D_20250120,OL_001750,CUST_D,P7,1,640.0,638.3,638.3,1.7,0.02,,,,,0,2025-01-20,1.3072654687211807,0.0
ORD_CUST_A_20250127,OL_001751,CUST_A,P1,10,180.0,175.9,1759.0,41.0,0.02,,,,,0,2025-01-27,10.486652340462534,0.0
ORD_CUST_A_20250127,OL_001752,CUST_A,P10,2,350.0,338.06,676.12,23.88,0.02,,,,,0,2025-01-27,1.9648303824851097,0.0
ORD_CUST_A_20250127,OL_001753,CUST_A,P11,5,410.0,413.02,2065.1,-15.1,0.02,,,EVT_8001,new_normal_shift,8,2025-01-27,5.198315541605927,-0.08758991923786462
ORD_CUST_A_20250127,OL_001754,CUST_A,P12,6,260.0,260.34,1562.04,-2.04,0.02,,,EVT_8002,new_normal_shift,8,2025-01-27,6.196637304191773,-0.08551244460473637
ORD_CUST_A_20250127,OL_001755,CUST_A,P13,2,890.0,878.3,1756.6,23.4,0.02,,,EVT_8003,new_normal_shift,8,2025-01-27,1.9112211730577622,0.05563593315451293
