date,year,month,week_number,year_week,customer_id,product_id,relationship_strength,list_price,category_l1,category_l2,effort_type,substitute_type,scenario_role,platform_type,baseline_qty,adjusted_qty,event_delta,event_id,event_type,event_layer,promo_id,recall_case_id
2024-11-28,2024,11,48,2024-W48,CUST_A,P8,0.95,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,1.1034059871309747,1.1034059871309747,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_A,P9,0.75,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.8820936498252123,0.8820936498252123,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_B,P1,0.82,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.9832816685570994,0.9832816685570994,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_B,P11,0.7,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.42761328375239543,0.42761328375239543,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_B,P12,0.74,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,0.5436701752768719,0.5436701752768719,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_B,P13,0.35,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.14226587380349653,0.14226587380349653,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_B,P14,0.42,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.22314030019362482,0.22314030019362482,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_B,P2,0.86,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.7965591483233128,0.7965591483233128,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_B,P3,0.7,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.675014804531144,0.675014804531144,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_B,P4,0.62,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.45072378094841914,0.45072378094841914,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_B,P5,0.55,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.26848555540015695,0.26848555540015695,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_B,P6,0.65,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.15688419119144872,0.15688419119144872,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_B,P8,0.72,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.49129290946087306,0.49129290946087306,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_B,P9,0.58,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.4889462008459413,0.4889462008459413,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_C,P10,0.9,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.31058027992027865,0.31058027992027865,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_C,P14,0.6,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.2855214872342863,0.2855214872342863,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_C,P2,0.65,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.6620346636396927,0.6620346636396927,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_C,P3,1.0,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.9297643084084751,0.9297643084084751,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_C,P4,0.95,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.627168828733371,0.627168828733371,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_C,P9,0.92,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.5740687021962603,0.5740687021962603,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_D,P13,0.48,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.13848863630348243,0.13848863630348243,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_D,P14,0.3,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.11424231845147097,0.11424231845147097,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_D,P2,0.42,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.2920288130808353,0.2920288130808353,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_D,P3,0.35,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.16970808860811476,0.16970808860811476,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_D,P7,1.0,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.25855655526903815,0.25855655526903815,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_E,P1,0.3,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.16183456373273525,0.16183456373273525,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_E,P10,0.28,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.06432338536649566,0.06432338536649566,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_E,P14,0.34,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.08105483941493137,0.08105483941493137,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_E,P4,0.46,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.12633600359441488,0.12633600359441488,0.0,,,0,,
2024-11-28,2024,11,48,2024-W48,CUST_E,P8,0.38,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.10176412874853026,0.10176412874853026,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_A,P1,1.0,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,2.0012724605953403,2.0012724605953403,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_A,P10,0.55,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.43291441909530903,0.43291441909530903,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_A,P11,0.85,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,1.0840884803130029,1.0840884803130029,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_A,P12,0.88,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,1.2235346472294186,1.2235346472294186,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_A,P13,0.5,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.331373227548313,0.331373227548313,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_A,P14,0.72,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.7238644050116129,0.7238644050116129,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_A,P2,1.0,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,1.834120709659637,1.834120709659637,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_A,P3,0.95,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,1.423806929299035,1.423806929299035,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_A,P4,0.9,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,1.0624287442335836,1.0624287442335836,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_A,P5,0.8,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.6077489517936243,0.6077489517936243,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_A,P6,0.85,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.3985603935329962,0.3985603935329962,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_A,P7,0.4,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.2697872467080567,0.2697872467080567,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_A,P8,0.95,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,1.1263170289906381,1.1263170289906381,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_A,P9,0.75,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.9423622815297543,0.9423622815297543,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_B,P1,0.82,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.9214924935560856,0.9214924935560856,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_B,P11,0.7,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.4919316699236791,0.4919316699236791,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_B,P12,0.74,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,0.6133704381573548,0.6133704381573548,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_B,P13,0.35,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.13800888086476015,0.13800888086476015,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_B,P14,0.42,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.227225198166933,0.227225198166933,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_B,P2,0.86,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.8507829868534881,0.8507829868534881,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_B,P3,0.7,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.5170298511671356,0.5170298511671356,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_B,P4,0.62,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.41759745248525915,0.41759745248525915,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_B,P5,0.55,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.2680372231690718,0.2680372231690718,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_B,P6,0.65,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.17851851204937982,0.17851851204937982,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_B,P8,0.72,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.529782678886042,0.529782678886042,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_B,P9,0.58,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.38641443992927066,0.38641443992927066,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_C,P10,0.9,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.27343239376331663,0.27343239376331663,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_C,P14,0.6,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.24352892493938844,0.24352892493938844,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_C,P2,0.65,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.5096069469592063,0.5096069469592063,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_C,P3,1.0,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.8445107587685353,0.8445107587685353,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_C,P4,0.95,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.6289869426617393,0.6289869426617393,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_C,P9,0.92,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.5491127405875826,0.5491127405875826,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_D,P13,0.48,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.13643726196895606,0.13643726196895606,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_D,P14,0.3,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.11413602739434821,0.11413602739434821,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_D,P2,0.42,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.2684287939648549,0.2684287939648549,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_D,P3,0.35,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.20295447712434997,0.20295447712434997,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_D,P7,1.0,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.2858703667174187,0.2858703667174187,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_E,P1,0.3,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.14829024614231295,0.14829024614231295,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_E,P10,0.28,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.06678,0.06678,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_E,P14,0.34,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.07335614937581245,0.07335614937581245,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_E,P4,0.46,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.18285,0.18285,0.0,,,0,,
2024-11-29,2024,11,48,2024-W48,CUST_E,P8,0.38,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.09344960000000001,0.09344960000000001,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_A,P1,1.0,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,2.1393198642997353,2.1393198642997353,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_A,P10,0.55,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.4355241523950603,0.4355241523950603,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_A,P11,0.85,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,1.10833318727345,1.10833318727345,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_A,P12,0.88,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,1.2943371815961227,1.2943371815961227,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_A,P13,0.5,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.3705839710038988,0.3705839710038988,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_A,P14,0.72,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.6792643250317854,0.6792643250317854,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_A,P2,1.0,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,1.9879903831974892,1.9879903831974892,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_A,P3,0.95,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,1.3689636972855765,1.3689636972855765,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_A,P4,0.9,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,1.2458536936031461,1.2458536936031461,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_A,P5,0.8,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.7273084044292693,0.7273084044292693,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_A,P6,0.85,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.4919710454521117,0.4919710454521117,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_A,P7,0.4,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.2812469186436417,0.2812469186436417,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_A,P8,0.95,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,1.2288308763722242,1.2288308763722242,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_A,P9,0.75,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.9989421959342403,0.9989421959342403,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_B,P1,0.82,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.9910366098762663,0.9910366098762663,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_B,P11,0.7,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.47514435976017233,0.47514435976017233,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_B,P12,0.74,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,0.6321229923030697,0.6321229923030697,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_B,P13,0.35,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.16783128764673008,0.16783128764673008,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_B,P14,0.42,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.21146569719261224,0.21146569719261224,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_B,P2,0.86,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.9347864183410084,0.9347864183410084,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_B,P3,0.7,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.6177830819094299,0.6177830819094299,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_B,P4,0.62,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.4169901406789893,0.4169901406789893,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_B,P5,0.55,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.3179969205367289,0.3179969205367289,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_B,P6,0.65,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.19125024041902391,0.19125024041902391,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_B,P8,0.72,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.48191606332541254,0.48191606332541254,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_B,P9,0.58,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.39082805405354965,0.39082805405354965,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_C,P10,0.9,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.44438625000000004,0.44438625000000004,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_C,P14,0.6,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.3097304174523935,0.3097304174523935,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_C,P2,0.65,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.6266269145774789,0.6266269145774789,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_C,P3,1.0,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.7597750442082618,0.7597750442082618,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_C,P4,0.95,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.5003460000000001,0.5003460000000001,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_C,P9,0.92,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.7015143706524224,0.7015143706524224,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_D,P13,0.48,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.17377691485832875,0.17377691485832875,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_D,P14,0.3,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.11671132862407359,0.11671132862407359,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_D,P2,0.42,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.30886447634121883,0.30886447634121883,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_D,P3,0.35,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.169785,0.169785,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_D,P7,1.0,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.3111449723858613,0.3111449723858613,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_E,P1,0.3,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.14793073702144904,0.14793073702144904,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_E,P10,0.28,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.055056872456386734,0.055056872456386734,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_E,P14,0.34,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.0841176557538278,0.0841176557538278,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_E,P4,0.46,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.14014871532358517,0.14014871532358517,0.0,,,0,,
2024-12-02,2024,12,49,2024-W49,CUST_E,P8,0.38,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.13587283670252367,0.13587283670252367,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_A,P1,1.0,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,2.126074977821645,2.126074977821645,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_A,P10,0.55,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.40208407907080096,0.40208407907080096,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_A,P11,0.85,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,1.0452599259606266,1.0452599259606266,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_A,P12,0.88,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,1.1893679192441984,1.1893679192441984,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_A,P13,0.5,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.36070351735007844,0.36070351735007844,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_A,P14,0.72,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.7088442809300198,0.7088442809300198,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_A,P2,1.0,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,1.8645804515790607,1.8645804515790607,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_A,P3,0.95,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,1.4473772554244164,1.4473772554244164,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_A,P4,0.9,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.9207862341644886,0.9207862341644886,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_A,P5,0.8,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.6826111655947795,0.6826111655947795,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_A,P6,0.85,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.43103903189102666,0.43103903189102666,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_A,P7,0.4,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.2799877626999202,0.2799877626999202,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_A,P8,0.95,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,1.0086264246035546,1.0086264246035546,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_A,P9,0.75,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,1.100520880046152,1.100520880046152,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_B,P1,0.82,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.97228593558091,0.97228593558091,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_B,P11,0.7,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.4499439839394297,0.4499439839394297,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_B,P12,0.74,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,0.5896924325131001,0.5896924325131001,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_B,P13,0.35,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.1523285246212083,0.1523285246212083,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_B,P14,0.42,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.23568523954977258,0.23568523954977258,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_B,P2,0.86,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.9523170410999373,0.9523170410999373,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_B,P3,0.7,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.5568242544954106,0.5568242544954106,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_B,P4,0.62,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.41135750908226626,0.41135750908226626,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_B,P5,0.55,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.22943529390969764,0.22943529390969764,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_B,P6,0.65,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.1926394214113936,0.1926394214113936,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_B,P8,0.72,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.4471666416647105,0.4471666416647105,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_B,P9,0.58,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.5473576150219703,0.5473576150219703,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_C,P10,0.9,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.3371639906850116,0.3371639906850116,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_C,P14,0.6,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.29056783629257443,0.29056783629257443,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_C,P2,0.65,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.584122792747341,0.584122792747341,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_C,P3,1.0,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.8228186870476817,0.8228186870476817,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_C,P4,0.95,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.6659946950574269,0.6659946950574269,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_C,P9,0.92,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.6019859504190562,0.6019859504190562,0.0,,,0,,
2024-12-03,2024,12,49,2024-W49,CUST_D,P13,0.48,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.14696139243137651,0.14696139243137651,0.0,,,0,,
